Timestamp,bucket,client_throughput_gbit_per_second,server_throughput_gbit_per_second,ALLOC_PIN,ENABLE_NAGLE,INCREASE_SOCKET_BUFFERS,PIN_THREADS,THREAD_COUNT,CONNECTIONS_PER_THREAD,SERVER_ADDR,QUEUE_DEPTH,INFLIGHT_OPS,PAGE_SIZE,PORT,VERBOSE,USE_ALIGNED_ALLOCATIONS,HALF_DUPLEX_MODE,RUN_DURATION_SECONDS
2024-10-06_09-16-40,5,21.53428,21.53447,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,6,21.63936,21.63995,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,7,21.66056,21.65965,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,8,21.59932,21.59956,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,9,21.66048,21.66018,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,10,21.716,21.71643,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,11,21.6146,21.61478,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,12,21.57788,21.57771,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,13,21.59628,21.596339999999998,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,14,21.46148,21.4618,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,15,21.52268,21.5223,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,16,21.4428,21.44324,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,17,21.46086,21.46049,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,18,21.52928,21.52923,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-16-40,19,21.55232,21.55219,1,0,1,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,1,26.34033,26.34523,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,2,26.39455,26.39392,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,3,26.47046,26.47,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,4,26.30655,26.30556,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,5,26.11206,26.11128,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,6,26.01174,26.0116,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,7,26.10015,26.099359999999997,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,8,26.0439,26.04308,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,9,25.986539999999998,25.9858,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,10,26.03967,26.03888,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,11,26.11787,26.11728,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,12,26.1138,26.1132,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,13,26.11667,26.11576,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,14,26.10988,26.11008,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,15,26.12956,26.128999999999998,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,16,26.10031,26.1,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,17,26.10042,26.099400000000003,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,18,25.94672,25.94504,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-02,19,26.09869,26.0986,1,1,0,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,1,25.94435,25.97662,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,2,25.98635,25.98396,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,3,25.68656,25.68508,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,4,25.65137,25.64972,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,5,26.02607,26.02744,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,6,26.12283,26.12116,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,7,26.16216,26.16244,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,8,26.18455,26.18468,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
